Name;Surname;Username;Email alias;Managerial level;Manager;Office;OU Level 1 - Country;OU Level 2 - Office;Password;Groups;Owner of groups
Ronald;Ryan;RonRya01;Ronald.Ryan@contoso.com;6;CriBai01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo129,GroupNo155,GroupNo158;GroupNo172
Andrea;Reid;AndRei01;Andrea.Reid@contoso.com;6;LegBuc01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo5,GroupNo77,GroupNo146,GroupNo152,GroupNo168,GroupNo178;
Marianna;Gentry;MarGen01;Marianna.Gentry@contoso.com;6;AmaArn01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo107,GroupNo121;
Monroe;Freeman;MonFre01;Monroe.Freeman@contoso.com;6;AshCam01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo33,GroupNo139;
Ann;Newman;AnnNew01;Ann.Newman@contoso.com;6;ColGar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo71,GroupNo90,GroupNo108,GroupNo126;
Dexter;Andrews;DexAnd01;Dexter.Andrews@contoso.com;6;AinRot01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo166,GroupNo188;
Adalee;Jarvis;AdaJar01;Adalee.Jarvis@contoso.com;6;DarBar01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo75,GroupNo102;
Jaime;Le;JaiLe01;Jaime.Le@contoso.com;6;AnnCoh01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo59,GroupNo72,GroupNo132,GroupNo175;
Greyson;Dillon;GreDil01;Greyson.Dillon@contoso.com;6;KacMci01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo71,GroupNo79,GroupNo90;
Tomas;Booth;TomBoo01;Tomas.Booth@contoso.com;6;HayTan01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,Developers;
Abigail;Parsons;AbiPar01;Abigail.Parsons@contoso.com;6;EzrRol01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo177;
Celia;Rosario;CelRos01;Celia.Rosario@contoso.com;6;ZanJac01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo29,GroupNo82,GroupNo97,GroupNo198,GroupNo234;
Cayden;Gentry;CayGen01;Cayden.Gentry@contoso.com;6;GraRus01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo196;
Cooper;House;CooHou01;Cooper.House@contoso.com;6;AugStr01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo186,GroupNo227;
Dean;Wong;DeaWon01;Dean.Wong@contoso.com;6;HeaWoo01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo115;
Melanie;Kirby;MelKir01;Melanie.Kirby@contoso.com;6;SteGil01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo183;
Abigail;May;AbiMay01;Abigail.May@contoso.com;6;KreCon01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo120,GroupNo218,GroupNo232;
Peyton;Cox;PeyCox02;Peyton.Cox02@contoso.com;6;LylBen01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo71,GroupNo79,GroupNo131,GroupNo184;
Margaret;Rollins;MarRol01;Margaret.Rollins@contoso.com;6;CaiTra01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo82;
Warren;Klein;WarKle01;Warren.Klein@contoso.com;6;DanWei01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo28;
Alberto;Powers;AlbPow01;Alberto.Powers@contoso.com;6;TraMck01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo106;
Maison;Holland;MaiHol01;Maison.Holland@contoso.com;6;EllAsh01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo52,GroupNo135,GroupNo142;
Fallon;Allison;FalAll01;Fallon.Allison@contoso.com;6;JaxDel01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo33,GroupNo136;
Pedro;Charles;PedCha01;Pedro.Charles@contoso.com;6;ByrPer01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo3;GroupNo10
Alma;Pugh;AlmPug01;Alma.Pugh@contoso.com;6;ConSan01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo32,GroupNo100;
Finley;Torres;FinTor01;Finley.Torres@contoso.com;6;MylHal01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo82,GroupNo140,GroupNo223;
Bobby;Talley;BobTal01;Bobby.Talley@contoso.com;6;AdrLe01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo43,GroupNo143;
Cayson;Elliott;CayEll01;Cayson.Elliott@contoso.com;6;TysWal01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo65,GroupNo127;
Lorelai;Mayo;LorMay01;Lorelai.Mayo@contoso.com;6;AllKei01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo42,GroupNo214;
Kallie;Hooper;KalHoo01;Kallie.Hooper@contoso.com;6;SimMcc01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Cheyenne;Browning;CheBro01;Cheyenne.Browning@contoso.com;6;AnnRam01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo115,GroupNo142,GroupNo197;
Greta;Fuller;GreFul01;Greta.Fuller@contoso.com;6;KorBra01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo13,GroupNo164;
Atticus;Fischer;AttFis01;Atticus.Fischer@contoso.com;6;KenHal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo131,GroupNo157;
Mitchell;Goodwin;MitGoo01;Mitchell.Goodwin@contoso.com;6;AlyOdo01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users;
Malakhi;Santana;MalSan01;Malakhi.Santana@contoso.com;6;JayDav01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo61,GroupNo139,GroupNo165;
Melany;Odonnell;MelOdo01;Melany.Odonnell@contoso.com;6;YarJac01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo47,GroupNo70,GroupNo210;
Raquel;Perkins;RaqPer01;Raquel.Perkins@contoso.com;6;AlaGar01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo88,GroupNo161,IT Support;
Matthias;Bowen;MatBow01;Matthias.Bowen@contoso.com;6;EleKel01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo19,GroupNo20,GroupNo168,GroupNo220;
John;Herring;JohHer01;John.Herring@contoso.com;6;BruEsp01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo15,GroupNo233;
Leroy;Walsh;LerWal01;Leroy.Walsh@contoso.com;6;AliSto01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo226;
Cataleya;Cotton;CatCot01;Cataleya.Cotton@contoso.com;6;NatKin01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo133;
Kamila;Mays;KamMay01;Kamila.Mays@contoso.com;6;KorLam01;London;England;London;Zaq12wsx;Office license,Domain Users;GroupNo36
Virginia;Fischer;VirFis01;Virginia.Fischer@contoso.com;6;EmmJus01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo70;
Brittany;Merritt;BriMer01;Brittany.Merritt@contoso.com;6;DioSan01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo11,GroupNo54,GroupNo75,GroupNo122,GroupNo157,GroupNo180;
Janelle;Leon;JanLeo01;Janelle.Leon@contoso.com;6;HayAle01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo143;
Oakleigh;Carr;OakCar01;Oakleigh.Carr@contoso.com;6;PerDun01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo27;
Tristian;Day;TriDay01;Tristian.Day@contoso.com;6;DalWal01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Dominic;Sandoval;DomSan01;Dominic.Sandoval@contoso.com;6;JasWis01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo149,GroupNo173,GroupNo201;
Javion;Leonard;JavLeo01;Javion.Leonard@contoso.com;6;RubFit01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo56,GroupNo85,GroupNo116,GroupNo202,GroupNo220;
Jasiah;Callahan;JasCal01;Jasiah.Callahan@contoso.com;6;HeaWoo01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Eliseo;Powell;EliPow01;Eliseo.Powell@contoso.com;6;EllTyl01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo57,GroupNo118;
Joy;May;JoyMay01;Joy.May@contoso.com;6;LukJon01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo108;
Derek;Arnold;DerArn01;Derek.Arnold@contoso.com;6;KhaCam01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo187,GroupNo212;
Jayceon;Weber;JayWeb01;Jayceon.Weber@contoso.com;6;GraYor01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users;
Caroline;Sampson;CarSam01;Caroline.Sampson@contoso.com;6;KenHal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo28,GroupNo228,GroupNo233;
Kiera;Lawrence;KieLaw01;Kiera.Lawrence@contoso.com;6;IslNie01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Kimora;Owen;KimOwe01;Kimora.Owen@contoso.com;6;CalGra01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo211;
Eithan;Harrison;EitHar01;Eithan.Harrison@contoso.com;6;JosBur01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo57,GroupNo89,GroupNo149;
Hayden;Steele;HaySte01;Hayden.Steele@contoso.com;6;KriPac01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Zola;Gillespie;ZolGil01;Zola.Gillespie@contoso.com;6;MalOwe01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Jane;Rosa;JanRos01;Jane.Rosa@contoso.com;6;SloGil01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Douglas;Quinn;DouQui01;Douglas.Quinn@contoso.com;6;HouOch01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo109,GroupNo122;
Lennon;Lester;LenLes01;Lennon.Lester@contoso.com;6;KolSha01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo8,GroupNo228;
Parker;Garza;ParGar01;Parker.Garza@contoso.com;6;AliSol01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo185,GroupNo216;
Terry;Stanton;TerSta01;Terry.Stanton@contoso.com;6;HunFow01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Florence;Mayo;FloMay01;Florence.Mayo@contoso.com;6;AveGoo01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo146,GroupNo167,GroupNo186,GroupNo199;
Annika;Baxter;AnnBax01;Annika.Baxter@contoso.com;6;HolRee01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo62;
Harlem;Doyle;HarDoy01;Harlem.Doyle@contoso.com;6;NikMoo01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo172,GroupNo202;
Danielle;Bender;DanBen01;Danielle.Bender@contoso.com;6;HowHen01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo163,GroupNo215,GroupNo232;
Dash;Garrett;DasGar01;Dash.Garrett@contoso.com;6;CalWad01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo117,GroupNo132,GroupNo157,GroupNo163,GroupNo228;GroupNo5
Maddison;Dotson;MadDot01;Maddison.Dotson@contoso.com;6;PabPet01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo71,GroupNo195;
Gracelynn;Rojas;GraRoj01;Gracelynn.Rojas@contoso.com;6;BroSan01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo52,GroupNo89,GroupNo121;
Diego;Randall;DieRan01;Diego.Randall@contoso.com;6;ReuTil01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo90,GroupNo190,GroupNo234;
Tinsley;Compton;TinCom01;Tinsley.Compton@contoso.com;6;EmmMac01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users;
Boone;Riley;BooRil01;Boone.Riley@contoso.com;6;BriOrt01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Javier;Lane;JavLan01;Javier.Lane@contoso.com;6;HarGar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo43;
Gavin;Yang;GavYan01;Gavin.Yang@contoso.com;6;TerFre01;London;England;London;Zaq12wsx;Office license,Domain Users;
Emanuel;Blankenship;EmaBla01;Emanuel.Blankenship@contoso.com;6;WynBis01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Dallas;Armstrong;DalArm01;Dallas.Armstrong@contoso.com;6;JamDou01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo29,GroupNo66,GroupNo220,GroupNo222;
Malaysia;Guerrero;MalGue01;Malaysia.Guerrero@contoso.com;6;JesHur01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo38,GroupNo188,GroupNo194;GroupNo13
Leilani;Henderson;LeiHen01;Leilani.Henderson@contoso.com;6;EmmJus01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo59,GroupNo107,GroupNo112;
Peyton;Cox;PeyCox01;Peyton.Cox@contoso.com;6;DamGut01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo159,GroupNo218;
Imani;Erickson;ImaEri01;Imani.Erickson@contoso.com;6;BroMan01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo181;
Ambrose;Chandler;AmbCha01;Ambrose.Chandler@contoso.com;6;AlfBak01;New York;United States;New York;Zaq12wsx;Office license,Domain Users;
Luisa;Daniel;LuiDan01;Luisa.Daniel@contoso.com;6;OdiAda01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo128,GroupNo208;
Egypt;Lynch;EgyLyn01;Egypt.Lynch@contoso.com;6;CalWad01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo108;
Pablo;Parrish;PabPar01;Pablo.Parrish@contoso.com;6;SkyHar01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Zola;Brewer;ZolBre01;Zola.Brewer@contoso.com;6;EspRan01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo122,GroupNo209;
Mac;Summers;MacSum01;Mac.Summers@contoso.com;6;LayBar01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo3,GroupNo130,GroupNo223;
Jerry;Carter;JerCar01;Jerry.Carter@contoso.com;6;XzaDon01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo136;
Aziel;Colon;AziCol01;Aziel.Colon@contoso.com;6;MaxHer01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo170;
Charlie;Vance;ChaVan01;Charlie.Vance@contoso.com;6;SaoLan01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo97,GroupNo213;
Carmen;Chandler;CarCha01;Carmen.Chandler@contoso.com;6;BreGri01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo152;
Augustine;Prince;AugPri01;Augustine.Prince@contoso.com;6;GunHam01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo138;
Bo;Woods;BoWoo01;Bo.Woods@contoso.com;6;KodMan01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo191;
Lilyana;Oneil;LilOne01;Lilyana.Oneil@contoso.com;6;BriAgu01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo147;
Harry;Boyd;HarBoy01;Harry.Boyd@contoso.com;6;JorWhi01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo24,GroupNo99;
Carl;Mclean;CarMcl01;Carl.Mclean@contoso.com;6;SteWes01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Giselle;Cooley;GisCoo01;Giselle.Cooley@contoso.com;6;JanBen01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo124;
Desmond;Cobb;DesCob01;Desmond.Cobb@contoso.com;6;IzaSco01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Hendrix;Brooks;HenBro01;Hendrix.Brooks@contoso.com;6;BelMac01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo106,GroupNo185;
Arthur;Hardin;ArtHar01;Arthur.Hardin@contoso.com;6;EmePen01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Kathleen;Harding;KatHar01;Kathleen.Harding@contoso.com;6;MagHoo01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo174;
Presley;Hogan;PreHog01;Presley.Hogan@contoso.com;6;EspRan01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo110,GroupNo182;
Crosby;Ashley;CroAsh01;Crosby.Ashley@contoso.com;6;JoeGro01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo24,GroupNo70;
Karlee;Horne;KarHor01;Karlee.Horne@contoso.com;6;JenHam01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo86,GroupNo90,GroupNo192,GroupNo213;
Mya;Petty;MyaPet01;Mya.Petty@contoso.com;6;TraMck01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo62,GroupNo118;
Sonny;Madden;SonMad01;Sonny.Madden@contoso.com;6;CryNol01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo100,GroupNo109,GroupNo223;
Jasmine;Mendoza;JasMen01;Jasmine.Mendoza@contoso.com;6;EmeCar01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo24,GroupNo200;
Marlee;Foster;MarFos01;Marlee.Foster@contoso.com;6;RilGib01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo227;
Marianna;Weeks;MarWee01;Marianna.Weeks@contoso.com;6;MylBur01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo17,GroupNo192,GroupNo229;
Johanna;Burgess;JohBur01;Johanna.Burgess@contoso.com;6;EzrRol01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Arthur;Hahn;ArtHah01;Arthur.Hahn@contoso.com;6;RobRob01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo13,GroupNo126,GroupNo173;
Jemma;Black;JemBla01;Jemma.Black@contoso.com;6;IngBar01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo215;GroupNo111
Liv;Vance;LivVan01;Liv.Vance@contoso.com;6;AlaGar01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo69,GroupNo77,GroupNo134;
Reign;Burton;ReiBur01;Reign.Burton@contoso.com;6;ZarKel01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users;
Nova;Fischer;NovFis01;Nova.Fischer@contoso.com;6;KarBon01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo25,GroupNo32;
Darren;Griffin;DarGri01;Darren.Griffin@contoso.com;6;MarWel01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo179;
Harvey;Dawson;HarDaw01;Harvey.Dawson@contoso.com;6;BenWeb01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo116,GroupNo137,GroupNo206,GroupNo220;
Vivaan;Holland;VivHol01;Vivaan.Holland@contoso.com;6;KodMan01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo57,GroupNo84,GroupNo137,GroupNo185;
Tatiana;Hewitt;TatHew01;Tatiana.Hewitt@contoso.com;6;DylMer01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo234;
Ryann;Rhodes;RyaRho01;Ryann.Rhodes@contoso.com;6;GraDoy01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo169,GroupNo232;
Fallon;Paul;FalPau01;Fallon.Paul@contoso.com;6;CryNol01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo77;
Holly;Vega;HolVeg01;Holly.Vega@contoso.com;6;BriGib01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo43,GroupNo136,GroupNo162,Domain Users;GroupNo161,GroupNo227
Devin;Burris;DevBur01;Devin.Burris@contoso.com;6;KolVel01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo223;
Remi;Chase;RemCha01;Remi.Chase@contoso.com;6;CasSwa01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Messiah;Tate;MesTat01;Messiah.Tate@contoso.com;6;MerSha01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo50,GroupNo108;
Ricardo;Charles;RicCha01;Ricardo.Charles@contoso.com;6;KyeEsp01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Tate;Dale;TatDal01;Tate.Dale@contoso.com;6;KaiTor01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo40,GroupNo101,GroupNo124,GroupNo187;
Alexandra;Ford;AleFor01;Alexandra.Ford@contoso.com;6;EsmRoc01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo30;
Amaris;Saunders;AmaSau01;Amaris.Saunders@contoso.com;6;AubGal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo10,GroupNo193,GroupNo207;
Faye;Flores;FayFlo01;Faye.Flores@contoso.com;6;ParSla01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Macy;Smith;MacSmi01;Macy.Smith@contoso.com;6;GaeLeb01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo156,GroupNo214;
Zaiden;Dixon;ZaiDix01;Zaiden.Dixon@contoso.com;6;MakHam01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo23,GroupNo65,GroupNo181,GroupNo212;
Sullivan;Porter;SulPor01;Sullivan.Porter@contoso.com;6;JakSta01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo87,GroupNo158,GroupNo198;
Yara;Carrillo;YarCar01;Yara.Carrillo@contoso.com;6;MicBar01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo58;
Evelynn;Bush;EveBus01;Evelynn.Bush@contoso.com;6;EdeBra01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Giselle;Townsend;GisTow01;Giselle.Townsend@contoso.com;6;LegBuc01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo100;
Kalel;Valentine;KalVal01;Kalel.Valentine@contoso.com;6;SinFro01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Makenna;Chambers;MakCha01;Makenna.Chambers@contoso.com;6;NasBen01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo224;
Kaiden;Hardin;KaiHar02;Kaiden.Hardin02@contoso.com;6;AliSto01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Caroline;Kerr;CarKer01;Caroline.Kerr@contoso.com;6;AlvLar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo8,GroupNo22,GroupNo183;
Nadia;Johnson;NadJoh01;Nadia.Johnson@contoso.com;6;CasGar01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo82;
Khaleesi;Finch;KhaFin01;Khaleesi.Finch@contoso.com;6;JayHol01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Kevin;Foreman;KevFor01;Kevin.Foreman@contoso.com;6;NorMil01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo16,GroupNo102,GroupNo138,GroupNo141;GroupNo66
Emery;Donaldson;EmeDon01;Emery.Donaldson@contoso.com;6;LeaCol01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo126,GroupNo174,GroupNo209,GroupNo228;
Galilea;Burgess;GalBur01;Galilea.Burgess@contoso.com;6;MarMor02;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo22,GroupNo209;
Roger;Cameron;RogCam01;Roger.Cameron@contoso.com;6;DiaVal01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo204;
Allison;Dudley;AllDud01;Allison.Dudley@contoso.com;6;MeaDan01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo135;
